X1,CaseID,Response_Legal,OpenEnd_Legal,Coded_Legal,Response_Medical,OpenEnd_Medical,Coded_Medical_AB,Coded_Medical,weight1,weight2,tm_start,tm_finish,duration,XSPANISH,XHISPAN,XGenes,DOV_ACSLANG,Q2,DOV_ORDER_Q9_Q10,DOV_ORDER_Q9,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,Q10_7,Q10_8,Q27,DOV_ORDER_Q29_Q30,Q29,Q30,Q42,Q43,Q44,Q44a,Q44a1,Q45,Q46,Q47,Q48B,Q48b1,DOV_ORDER_Q49,Q49_A,Q49_B,Q49_G,Q49_H,Q49_I,Q50_A,Q50_B,Q50_G,Q50_H,Q51_A,Q51_B,Q51_G,Q51_H,Q51_I,Q52_A,Q52_B,Q52_G,Q52_H,Q52_I,Q53,Q54,DOV_ORDER_Q1_New,Q1_New_1,Q1_New_2,Q1_New_3,Q1_New_4,Q1_New_5,Q1_New_6,Q1_New_7,Q1_New_8,DOV_ORDER_Q2_New,Q2_New_1,Q2_New_2,Q2_New_3,Q2_New_4,Q2_New_5,Q2_New_6,Q3_New,Q3A_New,Q4_New,Q5_New,Q5B_New_1,Q5B_New_2,Q5B_New_3,Q5B_New_Refused,DOV_ORDER_Q6_New,Q6_New_1,Q6_New_2,Q6_New_3,Q6_New_4,Q6_New_5,Q6_New_6,DOV_ORDER_Q7_New,Q7_New_1,Q7_New_2,Q7_New_3,Q7_New_4,Q7_New_5,Q7_New_6,Q8_New,PPAGE,ppagecat,ppagect4,PPEDUC,PPEDUCAT,PPETHM,PPGENDER,PPHHHEAD,PPHHSIZE,PPHOUSE,PPINCIMP,PPMARIT,PPMSACAT,PPREG4,ppreg9,PPRENT,PPSTATEN,PPT01,PPT25,PPT612,PPT1317,PPT18OV,PPWORK,race1,race2,race3,race4,race5,race6,race7,race8,race9,race10,race11,race12,race13,race14,race15,partyid7,ppp10012,pph10001,pph1acid,pph1adhd,pph1brea,pph1canc,pph1pain,pph1diab,pph1eyed,pph1gastr,pph1hatk,pph1hepc,pph1hype,pph1chol,pph1aids,pph1kidn,pph1meno,pph1ms,pph1liver,pph1osar,pph1oste,pph1psor,pph1pah,pph1arth,pph1alle,pph1sexd,pph1inso,pph1stro,pph1ufib,pph1none,pppa1690
1121,1206,2,It's easy to find the criminal.,trust,2,I'm glad to do something useful.,Coded_Medical_A,value,0.1367,0.4386,10/4/17,10/4/17,110,1,1,2,5,2,NA,NA,1,2,1,2,1,2,3,3,1,2,1,2,1,2,3,3,3,"Q29,Q30",4,4,3,2,2,2,NA,2,2,2,2,NA,NA,1,1,1,1,-1,2,2,2,2,3,2,3,2,2,3,3,3,3,2,2,2,NA,2,2,2,3,4,2,4,3,NA,3,1,3,1,1,2,1,NA,1,-1,NA,NA,NA,NA,NA,3,3,2,3,3,4,NA,3,1,3,1,1,2,2,52,4,3,12,4,3,2,0,2,1,16,1,1,4,9,1,91,0,0,0,0,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2
1122,1207,2,NA,"NA",1,NA,Coded_Medical_A,"NA",1.7711,1.0877,10/4/17,10/4/17,33,1,1,2,5,5,"Q10,Q9",NA,1,1,1,1,1,2,1,2,1,1,1,2,1,3,2,3,1,"Q29,Q30",3,1,4,2,2,1,NA,3,2,3,2,NA,NA,1,1,1,2,1,2,1,2,2,3,2,2,2,1,3,2,2,2,2,2,2,NA,1,3,2,3,3,5,3,2,NA,3,1,2,2,2,3,4,NA,1,2,1,0,0,0,NA,2,1,3,4,2,4,NA,2,1,2,2,1,2,2,58,5,3,9,2,1,2,1,1,4,7,3,1,1,2,1,22,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1123,1208,1,a lot of innocent people are being accuse of crimes DNA could proof there innocent.,exoneration/innocence,1,NA,Coded_Medical_A,"NA",0.8894,1.0856,10/4/17,10/4/17,31,1,3,2,2,4,NA,NA,1,2,1,2,2,2,1,3,1,2,1,2,2,2,2,3,1,"Q29,Q30",4,4,4,1,2,1,NA,1,1,1,1,NA,NA,2,1,1,1,1,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,NA,1,3,2,2,4,2,4,1,NA,3,2,3,1,2,4,3,NA,1,3,NA,NA,NA,NA,NA,5,3,2,1,1,1,NA,3,2,3,1,1,2,1,68,6,4,9,2,4,2,1,2,1,13,1,1,1,2,1,21,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,2,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1124,1209,4,NA,"NA",4,NA,Coded_Medical_A,"NA",0.2857,0.9168,10/4/17,10/12/17,12511,1,1,2,5,5,NA,NA,1,1,1,1,2,3,3,3,1,3,1,1,3,3,3,3,3,"Q29,Q30",4,4,4,3,4,4,NA,1,3,4,4,NA,NA,2,2,2,2,2,3,-1,2,3,3,4,4,4,3,4,4,4,4,3,4,1,NA,3,3,3,-1,3,3,3,3,NA,1,1,1,1,2,2,1,NA,2,2,1,0,0,0,NA,3,3,3,2,3,3,NA,2,1,1,1,2,2,2,60,5,4,11,3,3,1,1,1,1,16,1,0,4,9,2,92,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
1125,1210,4,porque no soy un delincuente,mistrust,2,si se tratara una investigacion nesesaria ho de emergencia solamente.,Coded_Medical_A,need more information,0.416,0.5078,10/4/17,10/4/17,54,2,2,2,2,1,NA,NA,2,2,1,1,1,3,2,2,2,3,1,1,1,3,2,2,1,NA,4,1,2,1,1,2,NA,1,1,1,4,NA,NA,1,1,1,1,1,1,1,1,1,2,1,1,2,4,2,1,1,2,2,1,1,NA,-1,5,-1,2,1,2,1,1,NA,4,2,3,4,3,3,1,NA,1,3,NA,NA,NA,NA,NA,3,5,1,1,1,1,NA,3,1,1,4,3,4,1,69,6,4,10,3,4,1,1,2,1,14,1,1,4,9,1,93,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
1126,1211,4,I just think its not right.,general,4,I don't think the government should be involved in my genetics,Coded_Medical_A,mistrust,0.7896,0.9639,10/4/17,10/9/17,7080,1,2,2,2,2,NA,NA,1,1,1,2,1,1,2,3,1,1,1,2,1,1,2,3,1,"Q29,Q30",4,1,3,4,3,4,NA,4,4,3,4,NA,NA,1,1,2,2,2,3,2,2,3,3,2,3,4,3,3,2,3,4,3,1,1,NA,2,1,3,1,3,3,3,1,NA,2,1,2,1,1,3,3,NA,2,1,NA,NA,NA,NA,NA,2,2,3,3,1,4,NA,2,1,2,2,2,2,2,57,5,3,11,3,4,2,1,3,1,16,1,1,3,7,1,74,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1127,1212,4,NA,"NA",4,I donot wish to have my infor on file for possiable  miss use. Also  feel uncomfortable of not knowing what they are doing .,Coded_Medical_A,mistrust,0.2016,0.6469,10/4/17,10/10/17,9439,1,1,2,5,3,NA,NA,2,2,1,2,1,1,2,3,3,1,1,1,1,2,3,3,1,"Q29,Q30",2,4,4,2,3,4,NA,1,2,1,4,NA,NA,3,2,1,2,2,2,2,1,3,3,3,3,3,3,4,2,2,3,2,2,3,NA,2,2,3,2,4,3,3,3,NA,2,2,3,2,1,2,3,NA,2,2,1,0,0,0,NA,1,3,4,3,2,2,NA,3,3,2,2,2,2,3,60,5,4,12,4,3,1,0,3,1,15,1,1,4,9,1,93,0,0,0,1,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1128,1213,3,might use it to control me,mistrust,3,might use it control me,Coded_Medical_A,mistrust,0.3458,1.1099,10/4/17,10/4/17,32,1,1,2,5,4,"Q10,Q9",NA,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,NA,4,4,4,3,3,3,NA,2,2,2,3,NA,NA,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,3,3,2,3,3,NA,3,3,3,3,3,3,3,3,NA,3,2,2,2,1,3,3,NA,2,2,1,0,0,0,NA,3,3,3,3,3,3,NA,2,1,2,2,1,3,2,67,6,4,11,3,3,1,1,3,1,11,1,1,4,9,1,93,0,0,0,0,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1129,1214,1,to get to the truth always,truth,1,I approve of studies for advancement in the medical field,Coded_Medical_A,value,1.7968,1.1035,10/4/17,10/4/17,59,1,1,2,5,5,NA,NA,1,1,1,2,2,2,2,2,1,2,1,2,3,2,2,2,1,"Q29,Q30",2,2,3,2,1,1,NA,2,1,1,1,NA,NA,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,NA,2,3,-1,2,2,2,4,1,NA,4,3,2,2,1,3,3,NA,1,2,1,0,0,0,NA,1,1,5,4,2,5,NA,3,2,2,2,1,2,1,51,4,3,10,3,1,2,0,8,1,12,3,1,3,5,2,58,0,1,3,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
1130,1215,3,NA,"NA",3,NA,Coded_Medical_A,"NA",0.8606,1.0506,10/4/17,10/4/17,25,2,2,2,3,5,"Q10,Q9",NA,2,-1,1,1,1,2,1,3,3,-1,1,1,1,3,1,3,1,NA,4,4,4,2,2,3,NA,4,2,2,3,NA,NA,1,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,NA,3,3,3,3,3,3,3,3,NA,3,2,2,1,2,2,2,NA,2,1,NA,NA,NA,NA,NA,3,3,3,3,3,3,NA,2,2,2,2,2,2,2,47,4,3,7,1,4,1,0,3,1,3,5,1,4,9,2,93,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,-2
1131,1217,2,So innocent people won't be convicted,exoneration/innocence,4,Religious reasons,Coded_Medical_A,value,0.5102,0.6228,10/4/17,10/4/17,12,1,2,2,2,3,NA,NA,1,1,1,2,2,3,3,3,1,1,2,2,2,2,3,3,1,NA,3,4,3,4,4,4,NA,2,1,1,2,NA,NA,1,1,1,1,1,1,1,1,2,2,1,1,2,1,4,3,4,4,1,1,1,NA,2,5,2,3,1,2,2,1,NA,3,1,1,4,2,3,5,NA,3,1,NA,NA,NA,NA,NA,1,1,3,3,2,4,NA,2,1,1,4,2,4,3,72,6,4,10,3,4,1,1,2,1,17,1,1,3,7,1,74,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
1132,1219,4,Take it from the crook not me,mistrust,1,It would be interesting,Coded_Medical_A,interest,1.1461,0.7038,10/4/17,10/4/17,13,1,1,2,5,5,"Q10,Q9",NA,1,1,1,1,2,2,2,3,1,1,1,1,1,2,3,3,3,NA,4,4,4,2,2,1,NA,3,2,2,4,NA,NA,3,2,2,2,2,1,2,1,2,4,3,3,3,3,4,3,3,4,3,2,2,NA,2,3,2,3,4,2,3,2,NA,3,2,3,2,2,3,3,NA,2,1,NA,NA,NA,NA,NA,3,3,3,3,2,5,NA,2,1,2,2,1,2,2,73,6,4,10,3,1,2,1,1,1,7,1,1,2,3,1,34,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,NA,0,1
1133,1220,4,error in handling,mistrust,3,NA,Coded_Medical_A,"NA",0.1202,0.3856,10/4/17,10/4/17,40,1,1,2,5,4,"Q10,Q9",NA,1,1,1,3,2,1,3,1,1,1,1,3,3,1,3,1,1,NA,4,1,4,2,2,3,NA,2,1,1,4,NA,NA,1,1,1,1,1,1,1,1,2,1,2,1,2,3,1,2,1,4,2,1,1,NA,2,2,2,3,5,2,4,2,NA,4,2,3,1,1,4,2,NA,1,2,1,0,0,0,NA,4,2,5,2,2,5,NA,3,1,3,1,1,4,1,49,4,3,12,4,3,1,1,3,2,16,1,1,4,9,1,91,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1134,1221,2,NA,"NA",2,NA,Coded_Medical_A,"NA",0.2412,0.2944,10/4/17,10/9/17,8300,1,2,2,1,5,"Q10,Q9",NA,2,2,1,2,1,2,2,2,1,3,3,1,3,3,1,3,1,NA,4,4,4,3,2,2,NA,2,3,1,2,NA,NA,2,2,2,2,2,2,3,3,2,3,3,3,3,4,3,3,3,3,4,3,3,NA,3,3,3,3,3,3,3,3,NA,2,2,2,2,2,2,3,NA,2,2,1,0,0,0,NA,3,3,3,3,3,3,NA,2,2,2,2,2,2,2,65,6,4,12,4,4,2,1,1,1,17,1,1,4,9,3,93,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1135,1223,3,NA,"NA",3,NA,Coded_Medical_A,"NA",5.3018,3.2561,10/4/17,10/8/17,5601,1,1,2,5,5,NA,NA,1,1,1,2,2,1,2,3,2,2,1,2,2,1,2,3,1,NA,4,4,4,2,3,3,NA,4,2,2,3,NA,NA,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,3,3,3,3,3,3,3,3,NA,2,1,2,2,1,2,5,NA,2,2,0,1,1,0,NA,3,3,3,3,3,3,NA,2,1,1,2,1,1,3,29,2,1,6,1,1,2,1,3,3,10,5,0,4,9,2,93,0,1,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2
1136,1224,1,Very nice,indeterminate willing,1,Very good,Coded_Medical_A,indeterminate willing,2.2237,3.8036,10/4/17,10/4/17,4,1,1,2,5,5,"Q10,Q9",NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,"Q29,Q30",4,4,-1,4,4,1,NA,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,NA,1,4,4,1,4,1,5,NA,3,3,NA,NA,NA,NA,NA,1,1,5,1,5,5,NA,4,4,4,4,4,4,3,26,2,1,9,2,2,1,1,8,1,9,4,0,3,6,2,64,0,0,2,0,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1137,1226,4,It would seem to clarify me automatically with those who have made decisions leading to crimes.,mistrust,3,There bank may not be entirely secure.,Coded_Medical_A,mistrust,2.037,1.251,10/4/17,10/4/17,28,1,1,2,5,5,NA,NA,1,1,1,2,2,3,2,3,1,1,1,2,3,3,2,3,1,NA,1,1,4,3,2,3,NA,3,2,2,4,NA,NA,1,1,1,2,1,2,2,2,2,3,2,4,2,1,4,3,4,4,2,2,1,NA,3,2,2,3,4,4,4,1,NA,3,2,1,3,2,2,4,NA,1,2,1,0,0,0,NA,2,4,4,3,2,4,NA,3,1,2,3,1,2,1,36,3,2,12,4,1,1,1,3,1,12,1,0,4,8,1,82,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1138,1227,1,NA,"NA",3,Depends on the research,Coded_Medical_A,need more information,2.1355,1.3115,10/4/17,10/4/17,11,1,1,2,5,5,NA,NA,1,1,1,2,2,1,2,3,1,1,1,2,2,2,2,3,1,"Q29,Q30",1,1,4,4,1,3,NA,3,2,1,1,NA,NA,2,1,2,1,1,4,3,4,4,4,3,4,4,3,4,3,4,4,3,4,4,NA,1,4,2,3,3,3,2,1,NA,3,1,2,3,1,3,3,NA,1,1,NA,NA,NA,NA,NA,2,1,2,5,3,5,NA,2,1,1,3,1,3,3,48,4,3,12,4,1,1,0,4,1,19,1,1,4,9,2,93,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1139,1228,2,IDK,indeterminate willing,2,I don't know,Coded_Medical_A,indeterminate willing,0.5077,1.6293,10/4/17,10/4/17,14,1,1,2,5,5,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,"Q29,Q30",4,4,4,2,2,2,NA,4,2,2,2,NA,NA,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,NA,3,3,3,3,3,3,3,3,NA,2,2,2,2,2,2,3,NA,2,2,1,1,1,0,NA,3,3,3,3,3,3,NA,2,2,2,2,2,2,2,25,2,1,10,3,3,1,0,3,1,14,5,1,3,5,1,55,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2
1140,1229,2,NA,"NA",2,NA,Coded_Medical_A,"NA",0.2966,0.9519,10/4/17,10/4/17,18,1,1,2,5,3,"Q10,Q9",NA,3,3,3,3,3,3,3,3,3,2,2,3,3,3,1,3,3,NA,4,4,3,2,2,2,NA,3,2,2,2,NA,NA,2,2,2,1,1,3,4,3,1,3,3,3,3,2,3,3,3,2,2,1,1,NA,3,3,3,3,3,3,3,3,NA,2,2,2,2,3,2,3,NA,2,2,0,0,0,1,NA,3,3,3,3,3,3,NA,2,2,2,2,2,2,2,29,2,1,13,4,3,2,1,3,3,1,1,1,1,2,2,22,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
1141,1230,2,volunteer purposes and to contribute in the study,research,2,for the experience and being able to participate,Coded_Medical_A,interest,0.8317,1.0153,10/4/17,10/7/17,4247,1,2,2,2,5,"Q10,Q9",NA,1,3,1,3,3,3,3,3,1,2,1,2,3,2,3,3,1,NA,3,4,4,-1,-1,2,NA,3,1,1,2,NA,NA,2,2,2,2,1,3,3,2,3,3,3,2,3,3,3,3,2,3,3,2,2,NA,3,3,3,3,3,3,3,3,NA,2,1,2,1,2,2,3,NA,2,2,0,1,0,0,NA,3,3,3,3,3,3,NA,2,1,2,1,2,2,2,45,4,3,9,2,4,2,1,2,3,16,3,1,4,8,2,86,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
1142,1231,2,n/a,"NA",2,n/a,Coded_Medical_A,"NA",1.0184,1.2432,10/4/17,10/4/17,13,2,2,2,2,3,NA,NA,1,2,1,2,2,3,3,2,2,1,2,1,3,2,2,1,3,NA,3,2,4,2,2,2,NA,1,2,2,2,NA,NA,2,2,1,2,2,3,2,2,3,2,2,2,2,3,3,3,2,2,2,2,2,NA,2,3,3,2,2,3,2,2,NA,2,2,2,3,3,2,2,NA,2,2,0,1,0,0,NA,2,3,2,3,2,3,NA,3,3,2,3,3,2,2,34,2,2,8,1,4,1,1,2,2,8,5,1,4,9,2,93,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2
1143,1232,1,"I know I didn't do anything wrong and if it helps convict a guilty person or keep an innocent person free, i would be happy to help",justice,1,"I believe if it helps the future of human population, I don't mind",Coded_Medical_A,value,0.2898,0.9301,10/4/17,10/4/17,897,1,1,2,5,3,"Q10,Q9",NA,1,1,1,2,2,3,2,2,1,2,1,2,2,3,2,2,1,NA,2,1,3,1,2,1,NA,1,2,2,1,NA,NA,1,1,2,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,NA,2,2,2,4,4,4,4,4,NA,3,1,2,2,2,3,3,NA,1,2,1,1,0,0,NA,2,4,4,2,2,2,NA,3,1,2,2,2,2,1,34,2,2,12,4,3,2,0,2,3,18,1,1,2,3,1,33,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1144,1233,2,NA,"NA",2,NA,Coded_Medical_A,"NA",0.4455,0.5438,10/4/17,10/4/17,36,1,8,2,1,4,NA,NA,1,1,1,2,2,2,3,3,2,3,1,3,3,3,3,3,3,"Q29,Q30",1,1,3,2,2,2,NA,2,2,2,2,NA,NA,1,1,1,1,1,1,1,3,2,3,2,3,3,2,3,2,3,3,2,1,1,NA,2,4,2,3,4,3,3,2,NA,3,2,2,2,3,3,4,NA,1,2,1,1,0,0,NA,3,2,3,2,2,4,NA,3,2,2,2,3,3,2,60,5,4,9,2,4,2,1,2,3,15,5,1,1,2,1,21,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1145,1234,1,SALVAR UNA VIDA TAL VEZ,help society,2,PARA AYUDAR A LA CIENCIA Y TENER MEHJORES BENEFICIOS A LA HUMANIDAD,Coded_Medical_A,value,0.3907,0.477,10/4/17,10/4/17,17,2,8,2,2,4,NA,NA,3,3,1,1,1,3,3,3,2,2,1,1,1,3,2,3,1,NA,4,4,4,2,2,2,NA,3,1,-1,1,NA,NA,1,1,1,1,1,2,1,2,1,3,3,2,1,2,3,3,3,2,2,1,1,NA,1,1,1,3,3,3,4,2,NA,2,2,1,2,2,4,3,NA,1,3,NA,NA,NA,NA,NA,3,3,3,2,1,2,NA,3,2,2,2,1,3,1,60,5,4,10,3,4,1,0,1,3,12,3,1,1,2,2,22,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
1146,1236,2,a point of interest,interest,2,its something that would interest me,Coded_Medical_A,interest,0.4247,0.5184,10/4/17,10/4/17,24,1,8,1,1,5,NA,NA,2,1,2,1,2,1,2,1,3,2,2,2,2,2,2,3,1,"Q29,Q30",2,2,4,2,2,2,NA,2,2,2,2,NA,NA,2,2,3,1,2,2,3,2,2,2,3,3,3,2,2,2,2,2,2,3,2,NA,4,4,3,2,2,2,3,4,NA,3,3,2,1,2,2,2,NA,2,2,0,0,1,0,NA,3,3,2,4,3,4,NA,2,2,3,3,2,3,2,28,2,1,12,4,4,1,1,2,2,15,1,1,4,9,1,93,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1147,1237,3,NA,"NA",4,NA,Coded_Medical_A,"NA",0.3309,1.0619,10/4/17,10/4/17,7,1,1,2,5,4,NA,NA,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,NA,3,4,4,2,2,4,NA,3,2,2,3,NA,NA,2,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,NA,4,3,4,3,3,4,3,3,NA,3,1,2,1,1,3,2,NA,2,2,0,1,0,0,NA,5,3,3,3,2,4,NA,2,1,2,1,1,2,2,33,2,2,11,3,3,1,1,4,1,15,1,1,4,9,1,91,1,1,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1148,1238,2,"I would only be somewhat willing because I know that with a court order, the sample may be obtained anyway.  I am a law-abiding citizen, so I would have few reservations of the practice.  I consider it another storage of ID like fingerprints, photos, etc.",obey authority,2,"It may help the scientists to develop markers for various illnesses, mental conditions, and ways to improve health.",Coded_Medical_A,medical cure,0.1394,0.2384,10/4/17,10/4/17,28,1,1,2,5,4,"Q10,Q9",NA,1,2,1,2,2,1,2,3,1,-1,-1,-1,2,-1,3,3,1,NA,2,1,4,2,3,2,NA,2,2,2,2,NA,"h,g,a,i,b",1,1,1,1,1,1,1,1,2,3,2,2,2,3,3,4,4,4,3,1,1,NA,1,4,1,5,5,5,3,5,NA,4,2,1,1,2,2,4,NA,1,2,1,1,0,0,NA,3,3,4,2,1,4,NA,2,1,2,1,2,3,1,72,6,4,12,4,2,1,1,3,1,15,1,1,3,5,1,58,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1149,1239,1,Paraayudar,trust,2,Para ayudar,Coded_Medical_A,value,0.6695,0.8172,10/4/17,10/8/17,5757,2,2,2,1,4,"Q10,Q9",NA,3,3,1,3,3,3,3,3,3,2,1,3,3,3,3,3,1,NA,3,1,4,2,-1,2,NA,2,1,-1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,5,1,-1,1,5,-1,1,NA,4,2,3,1,2,1,1,NA,1,1,NA,NA,NA,NA,NA,5,5,5,1,1,1,NA,4,4,4,2,2,4,1,52,4,3,8,1,4,2,1,4,4,12,1,1,4,9,1,91,0,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
